[2026-02-18 10:01:32] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:04:29] --- ALERT SYSTEM REBOOTED ---
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:04] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:04] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:04] Device query done. Found=True
[2026-02-18 10:12:04] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:04] [ML] Starting report for N/A
[2026-02-18 10:12:04] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:04] [ML] Health check done
[2026-02-18 10:12:04] [ML] Prediction done
[2026-02-18 10:12:04] [ML] Text generation done
[2026-02-18 10:12:05] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:04.660607'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 4, 660607), 'temperature': np.float64(23.034267954674704), 'humidity': np.float64(45.30429665502303), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302373), 'pm10': 0.0, 'mq_raw': 825.0, 'gas': 825.2, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:05] Device query done. Found=True
[2026-02-18 10:12:05] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:05] [ML] Starting report for N/A
[2026-02-18 10:12:05] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:05] [ML] Health check done
[2026-02-18 10:12:05] [ML] Prediction done
[2026-02-18 10:12:05] [ML] Text generation done
[2026-02-18 10:12:06] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:05.120788'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 5, 120788), 'temperature': np.float64(23.03426795467465), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 825.0, 'gas': 825.2, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:06] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:06] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:06] Device query done. Found=True
[2026-02-18 10:12:06] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:06] [ML] Starting report for N/A
[2026-02-18 10:12:06] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:06] [ML] Health check done
[2026-02-18 10:12:06] [ML] Prediction done
[2026-02-18 10:12:06] [ML] Text generation done
[2026-02-18 10:12:07] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:06.382848'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 6, 382848), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 826.0, 'gas': 825.4, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:07] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:07] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:07] Device query done. Found=True
[2026-02-18 10:12:07] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:07] [ML] Starting report for N/A
[2026-02-18 10:12:07] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:07] [ML] Health check done
[2026-02-18 10:12:07] [ML] Prediction done
[2026-02-18 10:12:07] [ML] Text generation done
[2026-02-18 10:12:07] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:07.129875'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 7, 129875), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 826.0, 'gas': 825.6, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:07] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:07] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:07] Device query done. Found=True
[2026-02-18 10:12:07] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:07] [ML] Starting report for N/A
[2026-02-18 10:12:07] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:07] [ML] Health check done
[2026-02-18 10:12:07] [ML] Prediction done
[2026-02-18 10:12:07] [ML] Text generation done
[2026-02-18 10:12:08] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:07.596386'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 7, 596386), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 824.0, 'gas': 825.2, 'rain': 4095.0, 'motion': 0, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:08] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:08] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:08] Device query done. Found=True
[2026-02-18 10:12:08] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:08] [ML] Starting report for N/A
[2026-02-18 10:12:08] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:08] [ML] Health check done
[2026-02-18 10:12:08] [ML] Prediction done
[2026-02-18 10:12:08] [ML] Text generation done
[2026-02-18 10:12:08] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:08.110532'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 8, 110532), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 824.0, 'gas': 825.0, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:08] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:08] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:08] Device query done. Found=True
[2026-02-18 10:12:08] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:08] [ML] Starting report for N/A
[2026-02-18 10:12:08] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:08] [ML] Health check done
[2026-02-18 10:12:08] [ML] Prediction done
[2026-02-18 10:12:08] [ML] Text generation done
[2026-02-18 10:12:09] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:08.556542'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 8, 556542), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 826.0, 'gas': 825.2, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:09] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:09] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:09] Device query done. Found=True
[2026-02-18 10:12:09] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:09] [ML] Starting report for N/A
[2026-02-18 10:12:09] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:09] [ML] Health check done
[2026-02-18 10:12:09] [ML] Prediction done
[2026-02-18 10:12:09] [ML] Text generation done
[2026-02-18 10:12:09] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:09.036320'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 9, 36320), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 826.0, 'gas': 825.2, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:09] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:09] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:09] Device query done. Found=True
[2026-02-18 10:12:09] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:09] [ML] Starting report for N/A
[2026-02-18 10:12:09] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:09] [ML] Health check done
[2026-02-18 10:12:09] [ML] Prediction done
[2026-02-18 10:12:09] [ML] Text generation done
[2026-02-18 10:12:09] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:09.493029'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 9, 493029), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 826.0, 'gas': 825.2, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:12:09] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:12:10] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:12:10] Device query done. Found=True
[2026-02-18 10:12:10] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:12:10] [ML] Starting report for N/A
[2026-02-18 10:12:10] [ML] Risk calc: CRITICAL
[2026-02-18 10:12:10] [ML] Health check done
[2026-02-18 10:12:10] [ML] Prediction done
[2026-02-18 10:12:10] [ML] Text generation done
[2026-02-18 10:12:10] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:12:09.984730'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 12, 9, 984730), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 824.0, 'gas': 825.2, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
